"extensionAttribute9","Name","OperatingSystemVersion","OperatingSystem","lastlogondate","whencreated","enabled","distinguishedName"
,"79BXV64","10.0 (26100)","Windows 11 Enterprise","12/1/2026 12:52:55","1/8/2025 11:41:11","True","CN=79BXV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2TPG334","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:11:42","21/6/2024 12:11:36","True","CN=2TPG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8N0PKR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:14:10","14/11/2022 12:29:17","True","CN=8N0PKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"55T9JG4","10.0 (26100)","Windows 11 Enterprise","31/12/2025 12:17:58","10/12/2025 13:47:39","True","CN=55T9JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CPTYKN3","10.0 (22631)","Windows 11 Enterprise","12/12/2025 9:14:06","21/10/2022 15:06:06","True","CN=CPTYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1ZKKKN3","10.0 (22631)","Windows 11 Enterprise","13/1/2026 11:22:12","15/8/2023 10:12:40","True","CN=1ZKKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H4STZF4","10.0 (26100)","Windows 11 Enterprise","7/1/2026 10:44:03","7/1/2026 10:26:13","True","CN=H4STZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5ZPS0T3","10.0 (22631)","Windows 11 Enterprise","30/12/2025 9:19:10","31/5/2024 9:07:04","True","CN=5ZPS0T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1FZYKN3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 13:48:27","8/7/2022 9:32:42","True","CN=1FZYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"42XG334","10.0 (22631)","Windows 11 Enterprise","13/1/2026 11:34:36","21/6/2024 12:12:15","True","CN=42XG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CLQ8JG4","10.0 (26100)","Windows 11 Enterprise","15/1/2026 9:14:50","12/12/2025 11:19:35","True","CN=CLQ8JG4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2CQFNN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 7:25:47","19/9/2022 10:48:09","True","CN=2CQFNN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5FJQGH3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 11:56:31","23/3/2022 18:02:25","True","CN=5FJQGH3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HTX2RV3","10.0 (22631)","Windows 11 Enterprise","4/12/2025 10:53:27","3/5/2023 14:07:09","True","CN=HTX2RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HZK9TV3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 16:20:16","25/11/2024 14:27:35","True","CN=HZK9TV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2PPG334","10.0 (22631)","Windows 11 Enterprise","9/1/2026 14:56:26","27/6/2024 12:09:34","True","CN=2PPG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4ZC0DY3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 12:16:05","5/1/2026 11:55:30","True","CN=4ZC0DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JTSZKN3","10.0 (22631)","Windows 11 Enterprise","25/10/2025 10:45:52","7/6/2024 11:01:07","False","CN=JTSZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BP40LN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:30:31","26/9/2022 12:24:33","True","CN=BP40LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7DTZKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:46:33","23/7/2024 12:18:04","True","CN=7DTZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5SNWPN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 14:39:19","22/4/2024 10:49:05","True","CN=5SNWPN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7WJGW44","10.0 (22631)","Windows 11 Enterprise","11/1/2026 22:08:06","5/11/2024 12:32:50","True","CN=7WJGW44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BC6JSV3","10.0 (26100)","Windows 11 Enterprise","10/1/2026 14:05:13","30/10/2025 12:19:59","True","CN=BC6JSV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CRCYKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:06:49","4/7/2022 10:18:04","True","CN=CRCYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8YF62T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:50:18","29/12/2022 11:08:02","True","CN=8YF62T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4WX2RV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:02:45","3/5/2023 14:10:15","True","CN=4WX2RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7VFW1T3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 22:54:08","26/10/2023 11:14:00","True","CN=7VFW1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J2BXFY3","10.0 (26100)","Windows 11 Enterprise","7/1/2026 15:06:26","20/11/2025 12:30:41","True","CN=J2BXFY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FN3Y724","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:01:16","31/10/2025 10:59:49","True","CN=FN3Y724,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8MJQKN3","10.0 (22631)","Windows 11 Enterprise","24/12/2025 11:16:01","17/4/2024 10:07:06","False","CN=8MJQKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"J3DDQF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 8:37:01","10/11/2025 10:55:49","True","CN=J3DDQF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"25HK9Y3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:16:54","11/7/2023 14:58:18","True","CN=25HK9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FGFLTT3","10.0 (22631)","Windows 11 Enterprise","13/1/2026 14:32:02","23/7/2024 12:18:30","True","CN=FGFLTT3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HVFW1T3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:51:32","21/6/2024 15:55:46","True","CN=HVFW1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3MRP334","10.0 (22631)","Windows 11 Enterprise","9/1/2026 11:01:17","27/8/2024 11:35:33","True","CN=3MRP334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HPVKKN3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:20:13","19/12/2023 16:50:03","True","CN=HPVKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JP61LR3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 13:02:36","22/2/2023 12:19:54","True","CN=JP61LR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9XWKKN3","10.0 (22631)","Windows 11 Enterprise","16/10/2025 13:16:17","13/9/2023 12:08:28","True","CN=9XWKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G410LN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:37:42","27/8/2024 11:36:12","True","CN=G410LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"33YQ8F4","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:20:25","22/10/2025 15:09:10","True","CN=33YQ8F4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"9P71ZC4","10.0 (26200)","Windows 11 Enterprise","6/1/2026 19:56:26","26/9/2025 14:16:57","True","CN=9P71ZC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7J40LN3","10.0 (26100)","Windows 11 Enterprise","9/1/2026 9:10:36","3/6/2025 15:54:34","True","CN=7J40LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"32TBB24","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:41:06","4/7/2024 14:54:50","True","CN=32TBB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D9VYLN3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 16:19:31","11/5/2022 16:33:36","True","CN=D9VYLN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H1LKKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:30:47","30/9/2022 10:32:48","True","CN=H1LKKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"29YTZF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:15:45","8/12/2025 10:58:14","True","CN=29YTZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5ZYGV44","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:17:21","23/9/2024 12:45:26","True","CN=5ZYGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CTD0RV3","10.0 (22631)","Windows 11 Enterprise","14/1/2026 14:01:45","2/5/2023 14:28:52","True","CN=CTD0RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7KBYKN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 8:29:59","8/11/2022 12:33:09","True","CN=7KBYKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C4STZF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:25:58","25/11/2025 14:08:04","True","CN=C4STZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8FVCVV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:04:03","22/5/2023 9:08:50","True","CN=8FVCVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3K3VZF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:49:08","8/12/2025 10:59:48","True","CN=3K3VZF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1DS2VF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 9:49:36","10/11/2025 11:01:21","True","CN=1DS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DXSQ2T3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 11:05:17","2/5/2023 16:27:16","True","CN=DXSQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C7MCB24","10.0 (22631)","Windows 11 Enterprise","2/1/2026 14:37:01","15/12/2025 16:29:25","True","CN=C7MCB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CK4PBY3","10.0 (22631)","Windows 11 Enterprise","7/1/2026 16:39:12","5/8/2024 11:46:15","True","CN=CK4PBY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C2RSRV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:43:34","4/9/2023 15:22:18","True","CN=C2RSRV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"BCS2VF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 8:34:26","4/11/2025 15:58:47","True","CN=BCS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GWTNKR3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:13:51","15/8/2024 9:32:13","True","CN=GWTNKR3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G7Z63T3","10.0 (22631)","Windows 11 Enterprise","10/1/2026 10:20:42","1/6/2023 9:22:18","True","CN=G7Z63T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C8WQ2T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:17:49","30/3/2023 15:36:57","True","CN=C8WQ2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7510S14","10.0 (22631)","Windows 11 Enterprise","15/1/2026 7:53:20","19/3/2024 9:48:26","True","CN=7510S14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"HW01DY3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 0:12:23","19/6/2024 9:47:14","True","CN=HW01DY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JYD0RV3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 16:41:32","2/5/2023 12:51:11","True","CN=JYD0RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5VWX2M3","10.0 (22631)","Windows 11 Enterprise","6/11/2025 9:35:39","27/10/2022 11:17:55","True","CN=5VWX2M3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CMHTBC4","10.0 (26200)","Windows 11 Enterprise","15/1/2026 9:32:46","30/9/2025 15:54:04","True","CN=CMHTBC4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CX6ZR14","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:23:42","19/3/2024 9:49:08","True","CN=CX6ZR14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CXZVDK3","10.0 (22631)","Windows 11 Enterprise","31/12/2025 14:57:34","27/1/2023 12:47:09","True","CN=CXZVDK3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
"HKKWN200","D20HK-51HKC43","10.0 (22631)","Windows 11 Enterprise","6/1/2026 4:26:02","12/6/2020 15:50:31","True","CN=D20HK-51HKC43,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3QNN2T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 14:34:27","6/2/2023 9:22:29","True","CN=3QNN2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FLPP3T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:26:13","9/2/2023 11:43:23","True","CN=FLPP3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"2110S14","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:49:55","19/3/2024 9:49:36","True","CN=2110S14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1Z4XPN3","10.0 (22631)","Windows 11 Enterprise","10/11/2025 8:39:33","16/9/2024 9:52:37","True","CN=1Z4XPN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"CXYGV44","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:24:13","25/3/2025 14:44:44","True","CN=CXYGV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"7N5JKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:14:48","17/4/2024 10:13:19","True","CN=7N5JKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1H942T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 16:59:52","25/11/2024 14:33:45","True","CN=1H942T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"81K9524","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:52:17","25/6/2024 10:22:59","True","CN=81K9524,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"83L9C54","10.0 (22631)","Windows 11 Enterprise","12/1/2026 12:46:27","30/5/2025 15:16:09","True","CN=83L9C54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4F7RR73","10.0 (22631)","Windows 11 Enterprise","30/12/2025 8:27:13","25/10/2021 16:42:56","False","CN=4F7RR73,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6SNYLN3","10.0 (22631)","Windows 11 Enterprise","11/1/2026 21:04:24","13/5/2022 9:43:46","True","CN=6SNYLN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H2K9524","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:31:10","4/7/2024 15:02:08","True","CN=H2K9524,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4NPP3T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:27:33","6/2/2023 9:24:43","True","CN=4NPP3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C2GMV44","10.0 (22631)","Windows 11 Enterprise","12/1/2026 16:47:16","18/2/2025 17:25:54","True","CN=C2GMV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"5NZM2T3","10.0 (22631)","Windows 11 Enterprise","4/12/2025 13:01:55","29/12/2022 11:36:00","True","CN=5NZM2T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"G8MCB24","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:17:24","20/6/2024 10:57:03","True","CN=G8MCB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"48Z63T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 16:13:34","4/5/2023 15:35:29","True","CN=48Z63T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"D9KSRV3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:21:02","2/5/2023 12:48:10","True","CN=D9KSRV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8FVYLN3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 9:14:43","10/5/2022 16:55:15","True","CN=8FVYLN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JF65SV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:14:58","14/6/2023 15:34:36","True","CN=JF65SV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"81GMV44","10.0 (22631)","Windows 11 Enterprise","15/1/2026 8:18:45","4/8/2025 15:15:26","True","CN=81GMV44,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"3LPP3T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:13:44","25/11/2024 14:35:14","True","CN=3LPP3T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JG50R14","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:30:13","22/2/2024 11:06:05","True","CN=JG50R14,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4CS2VF4","10.0 (26100)","Windows 11 Enterprise","8/1/2026 7:57:51","18/11/2025 15:48:38","True","CN=4CS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FB5J3F3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 11:50:31","4/8/2021 14:17:03","True","CN=FB5J3F3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FXD0RV3","10.0 (22631)","Windows 11 Pro","8/1/2026 8:49:22","2/5/2023 14:31:27","True","CN=FXD0RV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FPMGC54","10.0 (26100)","Windows 11 Enterprise","8/1/2026 9:46:15","17/9/2025 14:16:53","True","CN=FPMGC54,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GP9KCK3","10.0 (22631)","Windows 11 Enterprise","6/1/2026 11:10:00","20/10/2022 9:08:10","True","CN=GP9KCK3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"861BHW3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:42:30","10/5/2023 15:09:19","True","CN=861BHW3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DQG4SV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:15:34","25/9/2023 10:03:54","True","CN=DQG4SV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"F1RZKN3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 10:06:10","4/7/2022 11:20:39","True","CN=F1RZKN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"GSFW1T3","10.0 (22631)","Windows 11 Enterprise","8/12/2025 8:38:35","28/11/2022 11:34:02","True","CN=GSFW1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"C9XCTQ3","10.0 (22631)","Windows 11 Enterprise","9/1/2026 10:54:31","13/11/2024 10:23:43","True","CN=C9XCTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"8CVCVV3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:20:17","19/5/2023 12:54:37","True","CN=8CVCVV3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"DCS2VF4","10.0 (26100)","Windows 11 Enterprise","12/1/2026 13:42:23","10/11/2025 11:18:22","True","CN=DCS2VF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FXPS0T3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:33:18","11/11/2022 10:16:22","True","CN=FXPS0T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4W4SXF4","10.0 (26100)","Windows 11 Enterprise","13/1/2026 10:51:42","26/11/2025 10:36:48","True","CN=4W4SXF4,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"1NWS0T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 9:38:13","7/3/2024 15:44:50","True","CN=1NWS0T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"JZTG334","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:31:54","17/10/2024 10:18:14","True","CN=JZTG334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H9J5LN3","10.0 (22631)","Windows 11 Enterprise","27/11/2025 8:39:27","2/5/2023 16:44:42","True","CN=H9J5LN3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"H2GYV64","10.0 (22631)","Windows 11 Enterprise","9/1/2026 17:08:49","21/1/2025 10:19:01","True","CN=H2GYV64,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6VFW1T3","10.0 (22631)","Windows 11 Enterprise","8/1/2026 8:49:40","28/11/2022 11:33:19","True","CN=6VFW1T3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"61YBB24","10.0 (22631)","Windows 11 Enterprise","12/1/2026 9:01:24","17/10/2024 10:18:23","True","CN=61YBB24,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"FMG5GY3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 10:06:15","8/11/2023 9:27:05","True","CN=FMG5GY3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"6JYLTQ3","10.0 (22631)","Windows 11 Enterprise","15/1/2026 9:31:55","26/8/2022 12:57:52","True","CN=6JYLTQ3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"59MH334","10.0 (22631)","Windows 11 Enterprise","9/1/2026 23:28:52","11/12/2024 15:23:43","True","CN=59MH334,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
,"4PWZ9Y3","10.0 (22631)","Windows 11 Enterprise","12/1/2026 11:13:57","13/5/2024 10:55:05","True","CN=4PWZ9Y3,OU=Workstations,OU=Clients,OU=HK,OU=WSPObjects,DC=corp,DC=pbwan,DC=net"
